"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
1,0.204723085483019,0.255583190084378,0.242204852713935,0.268087042782942
2,0.203687645694393,0.258022617489326,0.248254370869235,0.27340494799317
3,0.201731298450568,0.251308043338187,0.238787026194891,0.265237963476945
4,0.204672779657246,0.257795805813697,0.254753416858886,0.278352632503824
5,0.203696124620346,0.258256473319498,0.244628081286799,0.269249702796594
6,0.201277707967038,0.252377469972388,0.244711831167938,0.271738581832267
7,0.20253058299952,0.257592211474142,0.247483115684828,0.269853377456412
8,0.204108483555853,0.254586257838145,0.243165051927838,0.267250695168697
9,0.200856575286042,0.252189011385663,0.245079177981443,0.26937066411885
10,0.203094363192722,0.256754471599938,0.244864654501783,0.26926923126945
11,0.203424013494199,0.254044891457599,0.248258210027858,0.272595195925675
12,0.201927218229676,0.255603017878772,0.240812771493584,0.266061697403223
13,0.200007127109282,0.251852016242972,0.248455599017867,0.274234552008189
14,0.200268829815259,0.253303736775183,0.244616828697583,0.27013563002987
15,0.199546635731157,0.251058421371929,0.242671479064936,0.269356060781824
16,0.201400584083508,0.253978835504104,0.246539856831905,0.270750305986312
17,0.203013101589185,0.25439058428847,0.241994462239263,0.266450246343251
18,0.206150429046237,0.25967809211752,0.24904023246176,0.272587051051321
19,0.203706002420018,0.256007698320099,0.243920310198406,0.268227589618296
20,0.206824032082569,0.261232797012177,0.249878992640134,0.274830757908693
21,0.20234168335691,0.25556549852555,0.246647836927028,0.272413426397231
22,0.203427671154112,0.258150204931001,0.246729334344163,0.266460556007135
23,0.204073481998858,0.255475663282823,0.245619740627456,0.270297013306072
24,0.198805217215614,0.251418462823455,0.242262428197768,0.265539035121258
25,0.200018287148597,0.25203546780045,0.244315992005098,0.269924808769208
26,0.205096275803294,0.258531819340438,0.25093917831053,0.273563736656466
27,0.20304119758007,0.255070978561373,0.250248594582792,0.273680659855445
28,0.198714548075328,0.250106438529866,0.239953913189108,0.263703562477556
29,0.200836928100311,0.253437755966428,0.239875706315716,0.263241277521074
30,0.197868866718492,0.250149722151757,0.241608392719756,0.265561436832634
31,0.200071419395826,0.253774845599997,0.240069045234838,0.267416489114543
32,0.201789847694183,0.254756697486621,0.246676852740801,0.271577301304452
33,0.202365491940254,0.253489346169755,0.243244448530174,0.269080744839881
34,0.198678319011065,0.250239143502184,0.243065384493573,0.268565528486735
35,0.203398617335255,0.255959063784045,0.248804911542762,0.273827941703403
36,0.202269036468897,0.255859319880704,0.243903873117749,0.268503329996196
37,0.202019572497787,0.25244391559606,0.241797153251841,0.266344665072018
38,0.203218519657067,0.254674899314545,0.244360495727407,0.267940777195737
39,0.201963424784593,0.253563018004024,0.24453838413618,0.269134138367183
40,0.199848810831049,0.252436209846401,0.246625826908956,0.272452963499331
41,0.202557978305909,0.25373147380505,0.240252395670572,0.263561400753424
42,0.204865081735299,0.254848535308342,0.248459595062524,0.272722391755854
43,0.207048477793679,0.257807068782224,0.246249752508234,0.271460426433409
44,0.200868754301538,0.25467407353152,0.248066754848657,0.269934199009092
45,0.204879377448897,0.255490919042927,0.247614163595102,0.27387755230394
46,0.199531050247636,0.251446482087759,0.238840164621389,0.261353914939507
47,0.204264683240848,0.257463320744984,0.245807516508805,0.272205099866184
48,0.203535348308824,0.254285869350791,0.243602158397338,0.26729107184804
49,0.205724272290706,0.258728700777661,0.248317253968119,0.273359451859507
50,0.201830941965834,0.25608662398669,0.249026703872784,0.272273067031794
51,0.204840575904545,0.256877768332734,0.244963773637918,0.26958870261928
52,0.205703572039185,0.257929160499383,0.244212289996536,0.268688659543928
53,0.203485837309234,0.255864415015305,0.244476961612669,0.26715269168274
54,0.203382016934683,0.254327212169344,0.244118319992506,0.269187889663283
55,0.204678119176885,0.257956160760378,0.249776965206602,0.277280945825649
56,0.20351932366348,0.255997480950917,0.241878167727157,0.264404441001183
57,0.19975445467871,0.253680856245815,0.240794876663744,0.265455227109203
58,0.199992627148114,0.253051216363666,0.245874684043296,0.27175211514493
59,0.20341419314185,0.253428167735351,0.244293219364055,0.268799208339396
60,0.200105732470471,0.25238380926721,0.246609310453516,0.272030697924187
61,0.20485531386887,0.257681118975886,0.244573837455668,0.270852226130632
62,0.20345530303459,0.255578886532662,0.243339612267437,0.268032523668747
63,0.20188257961236,0.253416233721331,0.243705480761319,0.271479569950215
64,0.20016371943692,0.252865188141118,0.244791250033102,0.270299887034177
65,0.2008841950225,0.253572137797063,0.244689154997948,0.269051474756336
66,0.201447437880985,0.253001044152838,0.24510760014886,0.269891267741247
67,0.201748329016349,0.25346843010991,0.246195861403953,0.270723933403956
68,0.202708928565479,0.256492678656174,0.244923307972733,0.269466812928738
69,0.204657927421259,0.257663860193294,0.249030652129668,0.271671958764677
70,0.199998273707822,0.253216182729944,0.241914016488701,0.266042126205593
71,0.201455658933221,0.253601945712764,0.247327064559042,0.274307618085505
72,0.202924639058891,0.256986618489657,0.245713625857661,0.269216254568573
73,0.198680062896717,0.25125979716856,0.244559734401711,0.266549010809215
74,0.200973364868563,0.252313866851066,0.243533444484283,0.267838582843593
75,0.202969409695352,0.254962078332666,0.247606922271045,0.271596542934615
76,0.201946985124949,0.254495675384812,0.246819589989134,0.272097690907923
77,0.204099742146472,0.256027251737421,0.247531773532773,0.272614237338748
78,0.200213458713967,0.254660057210495,0.242101176103813,0.265869778168313
79,0.200723276915455,0.253825119737615,0.244252248546722,0.268781738333889
80,0.203797232369079,0.254969787828524,0.242994120763833,0.269250634925837
81,0.2025574859648,0.252826842864666,0.240514607576133,0.265279679437114
82,0.204026335245557,0.255161453218642,0.247383366843138,0.272237124826747
83,0.202566174700276,0.253069339483571,0.241884085666284,0.268627561447203
84,0.205343976317567,0.256099320051935,0.244556431154139,0.267958437256109
85,0.199636931819382,0.25267322630977,0.24113887326794,0.2677098663777
86,0.20142692411257,0.253215943191908,0.242317289679049,0.267590355062606
87,0.199965256595619,0.250663468942365,0.244602487640701,0.269934401390679
88,0.205371038540243,0.257369447911097,0.246008587828487,0.268945114063019
