"draw","lambda_at_index_7","lambda_at_index_13","lambda_at_index_19","lambda_at_index_25"
1,0.174476092813482,0.309985840872043,0.244514896573643,0.334112289480112
2,0.173807254757909,0.306629821493973,0.237846550929782,0.333428656095676
3,0.172718772108637,0.304468163348726,0.231715668751902,0.326731599421629
4,0.174309767408861,0.310964972978861,0.241694474670955,0.330556126080478
5,0.171913175224434,0.304091267964349,0.233787151795209,0.322986966159097
6,0.174470136883045,0.312948192972688,0.237699324858945,0.330255365220429
7,0.173465792493446,0.307463643969738,0.237274766338757,0.328227822418735
8,0.17135174386373,0.298882334384746,0.232965058266771,0.328614555060389
9,0.174690012814442,0.30547767523107,0.239028367491954,0.329353070454692
10,0.173034226912503,0.30648419464572,0.237682115636722,0.329624272683831
11,0.175096641267257,0.31254236227777,0.245283844941621,0.339249478257362
12,0.173393761883147,0.305427196189767,0.238204385659995,0.331488626808208
13,0.175503617642213,0.310231706629477,0.239089591868566,0.335061107221035
14,0.173221499745859,0.305553027590978,0.238079009289492,0.333391886220066
15,0.173770931628124,0.301490134072649,0.235090969321914,0.324892150672618
16,0.172436394164928,0.304550305362213,0.23305371760871,0.318498742845199
17,0.176281051039495,0.315019930510223,0.241674968801359,0.329907412492728
18,0.176342518560254,0.309285193194661,0.238051428260826,0.331394372593661
19,0.172239542687982,0.309131061653615,0.236695085295642,0.331767029416497
20,0.175230914355012,0.3104616566185,0.237620994052782,0.329087620303535
21,0.17556159571428,0.312042526921234,0.242572121898232,0.337757112146026
22,0.172548194396961,0.306488437665014,0.238121389689929,0.330719122669675
23,0.172690348660044,0.308459928845664,0.240815230414738,0.330115834284329
24,0.173863597777676,0.307637033809817,0.236695003532127,0.326031726796793
25,0.176069434352616,0.306399287177722,0.236412772389052,0.326553679449082
26,0.172254638524422,0.305954082199238,0.236932090026702,0.323399770104031
27,0.171572525621619,0.30077483442138,0.234854911609942,0.320178541996072
28,0.174913987167451,0.30686884038293,0.23950821186647,0.327967898985203
29,0.171819736742085,0.300328575961769,0.236491564327345,0.32501096771169
30,0.17401735883534,0.305321493038703,0.234756328601253,0.325179563357177
31,0.174346564235853,0.30787532588463,0.239850522160682,0.331483904020381
32,0.17420561184447,0.306623435567739,0.237311776970118,0.328326070689762
33,0.173001130431758,0.306571454458757,0.24219601070803,0.33082854637767
34,0.170709337224473,0.304813472555915,0.232640322335143,0.326671965991631
35,0.176377287466193,0.309479540494217,0.239898505266572,0.333357001585964
36,0.173369830831089,0.305459026492155,0.233068034941336,0.322963581597074
37,0.174537912145654,0.305060201711538,0.234242515350605,0.327182063060102
38,0.172382929654404,0.304013687418485,0.235600178292915,0.323347428309848
39,0.16990450640434,0.300560482808685,0.234962763833975,0.326986417926643
40,0.17520777459341,0.308938528216076,0.233934344193425,0.329577192212409
41,0.17123198934278,0.305760155525115,0.23308641004728,0.323950530358986
42,0.1729296327891,0.308103303691154,0.239414645535772,0.330666677615435
43,0.174763594034472,0.306993479005366,0.231482489751086,0.314849554406431
44,0.171774914706776,0.30710807061656,0.232501601761246,0.323000811430538
45,0.175526490402958,0.310640750497305,0.237516892578483,0.331981514217526
46,0.172337502579257,0.300329401550846,0.230658008306602,0.324272668034372
47,0.171917062024814,0.306025265131488,0.234091850683257,0.324609186262817
48,0.174421850793014,0.30391011292229,0.235162550088399,0.327802733332536
49,0.175206585609232,0.313707360470191,0.242487326591913,0.328559997820931
50,0.171935330503096,0.305026921153523,0.236946551731481,0.328093086951432
51,0.17203609144442,0.30384609247689,0.233633566569245,0.327319860746026
52,0.174542696805489,0.30793047925154,0.234526274023024,0.328693410975656
53,0.171948078932919,0.300143942341786,0.236142881549961,0.32616568903565
54,0.174699378068635,0.307443852951838,0.238024824999049,0.329230342575287
55,0.173907910601267,0.304882788220012,0.237135450340327,0.326688473188503
56,0.171500841457918,0.302916483406886,0.236952541264122,0.33068902242112
57,0.172431365254586,0.306417363794398,0.2378054426375,0.329750869922368
58,0.174324010643104,0.3061325104039,0.23565239990768,0.324609936378869
59,0.174000098089479,0.307204646016425,0.237679044975295,0.327865037814201
60,0.176311756784955,0.308783391452873,0.237182233537465,0.327677178070082
61,0.172134723730682,0.3057931805502,0.233741424128805,0.323229627278428
62,0.173353059612006,0.306423250475535,0.239806648882757,0.333346957093627
63,0.171879468471822,0.305895712074162,0.236046991001463,0.32831997257205
64,0.173877749261803,0.307131453275561,0.240291192837927,0.33067181766477
65,0.173273532200744,0.306823856995635,0.238406476400142,0.330841069352462
