"draw","lambda_at_index_7","lambda_at_index_13","lambda_at_index_19","lambda_at_index_25"
1,0.173870338004874,0.335227192155122,0.309182011559235,0.688449943861287
2,0.179563518232844,0.444634945759257,0.482063193796337,0.928594017149909
3,0.211232205925843,0.611861383971072,0.478099814981056,1.31730334216014
4,0.206935712889333,0.620972432975827,0.467611392316545,0.967542644601335
5,0.238102094505758,0.697597982522715,0.58084704884552,1.00904420971222
6,0.281071331473898,0.719650891751724,0.420740872662061,0.739720577223011
7,0.179138659078039,0.459189875596389,0.380434063035105,0.526452101910029
8,0.194359870134604,0.506783969757054,0.419142281818373,0.98316086122884
9,0.183533083128594,0.475909014334591,0.306476545504881,0.420801548214278
10,0.218087974880474,0.618670685235978,0.514329666882747,0.995586611769235
11,0.234664318150933,0.73312497351259,0.570552536219821,0.859877272489464
12,0.237239563741078,0.641611721006174,0.58369719955793,1.02506858091239
13,0.191533690851782,0.540085659849729,0.395005677588245,1.20942422410158
14,0.224283859858706,0.649650157685967,0.579998259127991,1.01584689711455
15,0.220256299770333,0.625242680135026,0.371669605537599,0.807499705778243
16,0.187007496495646,0.536308568742894,0.39656323994329,0.823864732454004
17,0.191830817304816,0.604762249371713,0.438595072710946,0.931365266914864
18,0.273635998559838,0.685117060724021,0.460802781826275,1.16115355138957
19,0.169963054360989,0.304756947103727,0.3300623923713,0.629745500768409
20,0.228662015504549,0.637703628911018,0.565941563630039,1.00190403285739
21,0.27245309596752,0.66916850975482,0.539859106794174,1.62264171825503
22,0.221122020292391,0.696130135984706,0.525832005298712,1.06351645150663
23,0.274392097316989,0.671193890840591,0.425429012526061,0.772391410806974
24,0.202835287647083,0.548102272983591,0.485760442668411,0.774935884206389
25,0.183292734704185,0.41681075652179,0.37887685481457,0.79267810576553
26,0.263921090928094,0.63816045169502,0.353565416320956,0.446155173900157
27,0.199467195923751,0.435375138106823,0.337243538656057,0.562233728011956
28,0.208712954674586,0.591557202636829,0.562762030756145,0.937225446876968
29,0.274889505514112,0.699956534918729,0.630038412623798,1.28292867699466
30,0.196301849715157,0.43598099133831,0.34076984745476,0.594243379364766
31,0.25700274774231,0.655932172585652,0.569476067336806,1.26813704797787
32,0.195641709708048,0.547642086259255,0.433593635453282,0.914435313892673
33,0.19870527105696,0.381965042469016,0.325554296133481,0.727481261889753
34,0.213139029040376,0.609927214498427,0.496371073573945,0.98526648141077
35,0.198904396843526,0.370793243408951,0.314934793031452,0.745653496354419
36,0.248469671969032,0.65483787666776,0.602484417281141,0.975977008207711
37,0.200359307573938,0.533533336635057,0.414872659484732,1.07849015464322
38,0.25657921076349,1.09803339840924,0.7425582060109,1.63429338921106
39,0.22963544202223,0.634527397613349,0.54450048550744,1.07010684495835
40,0.168055959590664,0.291059891396039,0.240393904671026,0.524833521738161
41,0.210153560702864,0.619835273058482,0.470640662213167,1.07178830228671
42,0.195391960921146,0.521705990791216,0.406094897392208,0.880194933404024
43,0.280953864528604,0.667412054430998,0.377632137649305,0.585917404826683
44,0.27096356029975,0.677694829288686,0.494325158689904,1.12626709157337
45,0.180511454610368,0.398255158533694,0.278061064854984,0.378681735572603
46,0.178562407214459,0.413046545795095,0.35021659852661,0.751721685215215
47,0.280508480570179,0.666101910765978,0.386885082431367,0.645029964292574
48,0.179334358651965,0.345552372329355,0.303113755837099,0.814380773489454
49,0.219630576807559,0.636377132467159,0.525701702661868,1.02514747225637
50,0.180819089424431,0.433963105748945,0.296863966184055,0.432113212282871
51,0.212193678244803,0.606840537271679,0.499403892227372,0.856252239092975
52,0.208674051729422,0.612663375425109,0.448561771072502,1.08774168281082
53,0.20611049780375,0.517418601381288,0.432303120880007,0.744248819807255
54,0.169062413271234,0.312863090294596,0.23698986579025,0.339135679098783
55,0.266859091367833,0.654248941309392,0.608977476062332,1.03942978789569
56,0.193068088204319,0.585495337819631,0.475893405293863,1.29825788004098
57,0.220864250768582,0.624300680240526,0.522770435637351,0.987906674754555
