"draw","lambda_at_index_7","lambda_at_index_13","lambda_at_index_19","lambda_at_index_25"
1,0.204984351019754,0.211208085017286,0.213548411738482,0.218117397349486
2,0.206533564686241,0.21086694912979,0.215301645835633,0.219220933804906
3,0.20617671270357,0.210912483963607,0.215562868093182,0.219375261518986
4,0.206175477925657,0.213276289718869,0.216726569816205,0.220150307933809
5,0.204589201370965,0.208813634881304,0.213421340504506,0.216557335300724
6,0.204562958671835,0.207988853015044,0.214136695607124,0.217170931853576
7,0.204757425303456,0.209219719415163,0.213285802365998,0.214257038513407
8,0.204534130732536,0.208527540861459,0.211985609515867,0.215678450292116
9,0.206872245343864,0.212028304131903,0.215380275046729,0.217623047802734
10,0.207670680139921,0.210741318415091,0.211271508269077,0.213475200685295
11,0.205496210860042,0.209590503851323,0.211779025843296,0.216279597901346
12,0.204616512932558,0.20828283186543,0.213797712322931,0.215490374903972
13,0.204413789772229,0.207468800048448,0.211907998503921,0.215138894575903
14,0.205943313430335,0.209077213215827,0.213795888585059,0.216821791890417
15,0.205471944686203,0.210871446447653,0.216669684217334,0.220981579030827
16,0.205953785370485,0.211490574792775,0.216729332854143,0.222156951102801
17,0.204364455996343,0.210728009208961,0.213580939206759,0.215782316601127
18,0.206883075038601,0.208213814144608,0.208866857105936,0.213593973734443
19,0.207702524927431,0.212356971242471,0.21325870896975,0.216234086300594
20,0.206535359840548,0.214104784202364,0.216576656164987,0.221460474168794
21,0.205747560439704,0.208195900475206,0.21117675268007,0.212813609753879
22,0.20401355903787,0.208450218937917,0.210450798544335,0.215737288854731
23,0.205394984443535,0.209095299065479,0.213844465003417,0.217674020880649
24,0.206678545677202,0.208503969470664,0.211098350921179,0.213690953879397
25,0.205119235348681,0.210112449598791,0.213268403852255,0.216946557462368
26,0.203630980351617,0.20822307052625,0.213686267856615,0.214892216805445
27,0.20564617574534,0.208876615027018,0.213919961746686,0.217853767630377
28,0.20431938930307,0.206510096418769,0.210799514445057,0.21395170233586
29,0.204895991942998,0.208924412924806,0.211217518333882,0.216856479706124
30,0.204414721541613,0.208122329447594,0.210614235980376,0.213607652016586
31,0.20430099122505,0.208185561340227,0.212170250794008,0.213066918677289
32,0.206694107264797,0.210957464221692,0.212752605007659,0.215516570862031
33,0.204707662866352,0.2112339235533,0.215018948694339,0.217208327229904
34,0.203757772228617,0.209771156356598,0.215844241960033,0.217915011931983
35,0.202590227059367,0.207794162003879,0.211993534539532,0.21647867902016
