"draw","lambda_at_index_7","lambda_at_index_13","lambda_at_index_19","lambda_at_index_25"
1,0.202135521335454,0.202194523769331,0.202196164377899,0.202196209409132
2,0.20742253799351,0.210300525255715,0.210661422976994,0.210661574648983
3,0.200078640136444,0.200078640136532,0.200078640136532,0.200078640136532
4,0.202050697098085,0.202413367251684,0.20245383011117,0.20245384676969
5,0.200008483443657,0.200008483443657,0.200008483443657,0.200008483443657
6,0.200040715334991,0.200040715338178,0.200040715338178,0.200040715338178
7,0.20003489410283,0.200034894114983,0.200034894114983,0.200034894114983
8,0.200403697888045,0.200403697900779,0.200403697900779,0.20040369790078
9,0.200126640352386,0.200126640381378,0.200126640381378,0.200126640381378
10,0.200001037102677,0.200001037102677,0.200001037102677,0.200001037102677
11,0.207958706121697,0.212968878702151,0.215797097502588,0.217318258728467
12,0.201764481012807,0.201913187148088,0.201922899439165,0.201924064391675
13,0.203012443612923,0.203289316485847,0.20332610355344,0.203336311610425
14,0.201634845038601,0.20163688887664,0.20163688903468,0.201636889034689
15,0.203940409007176,0.205764071271424,0.206402979483947,0.206625579396458
16,0.200860616120363,0.200862779656073,0.200862784109271,0.200862784119721
17,0.204065458611516,0.204874443560244,0.205036687331944,0.20506986000757
18,0.200125479737351,0.200125479789361,0.200125479789361,0.200125479789361
19,0.203842803537247,0.204238072239537,0.20427178290301,0.20427354834116
20,0.200978700206084,0.200978700206084,0.200978700206084,0.200978700206084
21,0.200133775851268,0.200133775931705,0.200133775931705,0.200133775931705
22,0.200640877058214,0.201003010651492,0.20100301603217,0.20100301603217
23,0.204301143219968,0.206980485889735,0.208232668086578,0.20864264549
24,0.20013762438581,0.200185986597178,0.200186032232968,0.20018603223695
25,0.202401985003609,0.202981390937009,0.203120743188746,0.203142324352221
26,0.200472073151102,0.200472080422809,0.200472080422809,0.200472080422809
27,0.20000000000249,0.200000000004439,0.200000000005964,0.200000000007158
28,0.206369136874773,0.210571923389374,0.212288226090008,0.212288226090008
29,0.206147611069669,0.209492670895982,0.209493523240358,0.209493523240974
30,0.200857551296288,0.20087247929128,0.200872727912403,0.200872731868698
31,0.206737697671281,0.208797813051257,0.208859961382299,0.208862039409145
32,0.20012388644801,0.20012388644801,0.20012388644801,0.20012388644801
33,0.200204739410772,0.200204897294918,0.200204897480142,0.200204897480142
34,0.20000000000249,0.200000000004439,0.200000000005964,0.200000000007158
35,0.200044631131972,0.200044631389174,0.200044631389174,0.200044631389174
36,0.200428116367715,0.20043784040729,0.200438179359897,0.200438197215988
37,0.201096151976079,0.201106112731633,0.201106246134274,0.201106247876646
38,0.207694720524969,0.21344468153164,0.216920767738033,0.216920767738033
39,0.200000959664526,0.200000959671532,0.200000959671541,0.200000959671541
40,0.20000000000249,0.200000000004439,0.200000000005964,0.200000000007158
41,0.200505934036198,0.20050654354464,0.200506543544805,0.200506543544805
42,0.200084524229209,0.200084524229209,0.200084524229209,0.200084524229209
