"draw","lambda_at_index_7","lambda_at_index_13","lambda_at_index_19","lambda_at_index_25"
1,0.325388687072771,0.320352224421344,0.320903893336178,0.320720852676864
2,0.29656894140488,0.278341255815601,0.286415157686528,0.28236247180986
3,0.380093265970451,0.378095805481467,0.39911840249368,0.394819340948139
4,0.26382958372332,0.245347900421504,0.254152491678703,0.255095506286613
5,0.372043253609294,0.37189824717731,0.372229635091638,0.372028784464339
6,0.315121872925336,0.308276922955824,0.310050915746765,0.305458763588725
7,0.389193905765641,0.360964241841348,0.374108576409821,0.370751941736352
8,0.268938355305838,0.242794662457938,0.25641588496665,0.256879662926448
9,0.267979658487206,0.256150172008941,0.259617710207392,0.259456478390135
10,0.412978074989984,0.383232631071789,0.388226487322634,0.386931632621361
11,0.372264484667654,0.343430494397157,0.356637636838468,0.353678258999069
12,0.37690427959571,0.373770861482502,0.374258388991461,0.374101502695391
13,0.34134108023256,0.330152843305394,0.330609330955745,0.330606150963055
14,0.300376171026979,0.277100809553064,0.291637892207225,0.28887594606202
15,0.390321376177571,0.373874024143423,0.375373177775071,0.37720681574605
16,0.341626743327306,0.333115234825512,0.342181848696433,0.338194389090363
17,0.403511661686191,0.392690581136063,0.396784299186347,0.395522276173657
18,0.383196180980024,0.340602049480391,0.34936268247519,0.345997141931542
19,0.379024805818003,0.350143433946607,0.361907467246374,0.359913719449664
20,0.342491909808769,0.332885647712287,0.336916171407806,0.335796794360355
21,0.378650960710415,0.378501893763716,0.378520210125534,0.37850557426901
22,0.204983793537997,0.183118210069451,0.191071798199432,0.189041653656949
23,0.315663122534755,0.297201727098412,0.304620779561471,0.305913649687838
24,0.313555474647822,0.289983904927596,0.292582336584211,0.292559951744223
25,0.348744142758043,0.338285090443559,0.344936615147645,0.342956492985388
26,0.392187124802025,0.366304021506204,0.382584042280316,0.378903771191874
27,0.374369419103348,0.347480909818654,0.363377015548063,0.359999642929009
28,0.378775340287324,0.378056808966941,0.378382661495892,0.378307349869798
29,0.254498117382924,0.23837401062613,0.24194427220424,0.241120474920692
30,0.34627083709133,0.318450908773271,0.335575376465602,0.335137323713216
