"draw","lambda_at_index_7","lambda_at_index_13","lambda_at_index_19","lambda_at_index_25"
1,0.0292709789682856,0.0855298561590337,0.241936079822107,0.598258448290049
2,0.0292914407039931,0.0856852990339864,0.24429427487779,0.61524440967918
3,0.0292598519071789,0.0850861222915414,0.244215720928162,0.595103848237479
4,0.0292936303586325,0.0852940727724286,0.245521140229856,0.594119011672506
5,0.0293243642345813,0.085450292218059,0.244348822188117,0.607829373226884
6,0.02925442763819,0.0851845223410436,0.242377327800189,0.605949667644359
7,0.0292791706508691,0.0850557220378786,0.241752677488288,0.616156095836549
8,0.0292819887187987,0.0853822924528411,0.246916558433722,0.618631268760161
9,0.0293231810572427,0.0855478775628366,0.246112278235737,0.605353440748686
10,0.0292691234926226,0.0854169475988214,0.24526460318601,0.596754739363389
11,0.0292703701315202,0.0854579152704492,0.243437627033239,0.602237587592294
12,0.029292718775809,0.0857913388573402,0.244203840685369,0.60873167017464
13,0.0292833232637111,0.085408615502383,0.241273154255319,0.596237231017954
14,0.0292995156759819,0.085604812107109,0.246452549916137,0.607832306340134
15,0.0292323215848211,0.0853046988205692,0.243386237623333,0.60407255020536
16,0.0292968360391357,0.0856736357038043,0.24655049146413,0.600154694065658
17,0.0293149723809376,0.0853698586285307,0.244086983028506,0.611487366990348
18,0.0292847971163408,0.0853228183760518,0.240248925839739,0.589011812130422
19,0.0293244602731403,0.0850026723604915,0.246891979759874,0.599406902008414
20,0.0293389888819135,0.0855365540393352,0.24218854584943,0.617590679738804
21,0.0292356925123439,0.0852024961848896,0.243981609780975,0.622715026943068
22,0.0292925545467518,0.0854792165336987,0.243287563059783,0.614283264155315
23,0.0292652753883552,0.0853253821932556,0.24205890631328,0.596225785473391
24,0.0293049113684066,0.0854692975554389,0.246669973598252,0.599226652358299
25,0.0293329580150223,0.0857195348530391,0.244773965365527,0.615285050572506
26,0.0293275291686024,0.0855950800989635,0.247011835688619,0.599672834667855
27,0.0292653917267192,0.0854152722507233,0.241785977582208,0.600449335895626
28,0.0292610666822941,0.0856992267576959,0.246086634931422,0.610068610190948
29,0.0292636485328738,0.0856778739282641,0.246951623206066,0.619120306003393
30,0.0292444377210612,0.0850124971033807,0.2435716768229,0.590769397394588
31,0.0292846706979741,0.0851087944609526,0.244744830539864,0.607315016716534
32,0.0293032663057202,0.0854850640149818,0.245275255209966,0.611440017376905
33,0.0293449952847951,0.0855732847700151,0.244456263919397,0.600207093483053
34,0.0292945868268883,0.0854975134208438,0.244758790571536,0.624074791272109
35,0.0293095191891242,0.085409494625989,0.243937903124002,0.613908130284253
36,0.0292491921247993,0.0852938036842774,0.241308682609127,0.597072543330063
37,0.0292915034335347,0.0852940930011062,0.244802392194181,0.609318954377796
38,0.0292999024583892,0.085494699643233,0.244905679572729,0.61040291955825
39,0.0293139061763,0.0855248354414749,0.243777530474226,0.613518149552482
40,0.029300997774942,0.0850167264121273,0.242836254087298,0.605134891934936
41,0.0292681583124672,0.0853158683909185,0.242489080916958,0.595014796807798
42,0.0292893748235492,0.0857141469480821,0.241385249511149,0.593973036433232
43,0.0293141295448308,0.0852420324513096,0.243691686372394,0.612932282003011
44,0.0293123603212327,0.0852870460185685,0.241522507139974,0.601172633598706
45,0.0293207606496579,0.0860411213285273,0.24344009221701,0.593512509865892
46,0.0293248575863062,0.0851363125387565,0.245557085831946,0.615785654766465
47,0.0292956666423992,0.0851783597465575,0.24419963296051,0.601058921421096
48,0.0292630420690041,0.0850961668330689,0.243363497646451,0.588753447612501
49,0.0292967789482843,0.0857362374669817,0.246665957408368,0.631433862346051
50,0.0293274710293483,0.0852209887030915,0.24578751477764,0.597821735422016
51,0.0292730789790825,0.0857329515048896,0.247379286166685,0.618775954780072
52,0.0293010612704942,0.0852085005256762,0.243899914871643,0.622796556803434
53,0.0293123617179276,0.0859498871657221,0.246653247288398,0.603372170099093
54,0.0292941031363822,0.0855853676117548,0.24473262263064,0.610189986302307
55,0.0292934173746246,0.0857626346631726,0.245958182681655,0.619006535239417
56,0.0293205870843037,0.0855837518111631,0.245089325680112,0.608902402403857
57,0.0293127635227279,0.0852543803291674,0.243028387100312,0.601529204954842
58,0.0293025216548722,0.0853022943961366,0.247564734074331,0.615517488348027
59,0.0293406753409614,0.0860080008527512,0.244036918605274,0.616553672581646
60,0.0292595276820871,0.085291405362859,0.243009111813369,0.59965569078376
61,0.0292867861618012,0.0852464025611981,0.240293859532167,0.599408152019433
62,0.0292993131413979,0.085409857937786,0.244679154819192,0.60339361770362
63,0.029309242090675,0.0853997743333162,0.246244420680789,0.59897371283873
64,0.0293186044732092,0.085557628895519,0.245425372230958,0.612061205215312
65,0.0292524131130963,0.0850951484492084,0.241234817993153,0.610917640487168
66,0.029279312380089,0.0854911632374397,0.246329744873744,0.604235959256108
67,0.0292371895828177,0.0850637602801399,0.245289792537578,0.601139503982979
68,0.0293077024483927,0.085736496652408,0.244890434614396,0.59733508933489
69,0.0292695232856368,0.0852295949842151,0.240913008867548,0.600489199668225
70,0.0293032992284662,0.0852995536649579,0.246123070529237,0.602225263922851
71,0.0293228025384022,0.0854555448836107,0.242168812644178,0.592278154443205
72,0.0293490839582916,0.0856278029255008,0.245796494887,0.619375446097476
73,0.0292680567772378,0.0855037499190075,0.245267967822021,0.609722115712056
74,0.0292962249281804,0.0857305836412906,0.246218846825084,0.607225284829762
75,0.0292692641376505,0.0853499644982296,0.24287302545155,0.596008478092583
